x,y,z,cluster
-5.26919,-3.78513,-0.233362,55
-5.31823,-3.80199,0.243032,56
-5.11904,-3.94787,0.178313,57
-5.24762,-3.74861,0.00438969,58
-5.02341,-3.87244,-0.0569022,59
-5.29542,-3.7794,-0.234009,60
-6.76837,-4.81503,0.918789,61
-5.32743,-3.78392,0.242921,62
-5.13827,-3.93762,0.178561,63
-5.26399,-3.73596,0.00439378,64
-5.11624,-3.91903,-0.0578173,65
-5.34857,-3.79262,-0.235842,66
-6.78149,-4.79309,0.918569,67
-5.34717,-3.77332,0.243292,68
-5.14794,-3.92002,0.178478,69
-5.29259,-3.7319,0.00440807,70
-5.12346,-3.89968,-0.0577634,71
-5.36835,-3.78195,-0.236201,72
-6.74735,-4.73799,0.911973,73
-5.36282,-3.75976,0.243478,74
-5.16393,-3.90723,0.178616,75
-5.31221,-3.72138,0.00441488,76
-5.11865,-3.87128,-0.0575751,77
-5.36682,-3.75629,-0.235626,78
-6.62491,-4.62173,0.893503,79
-6.76527,-5.09332,0.852257,80
-7.39708,-5.15562,0.665137,81
-5.39893,-3.76043,0.244592,82
-5.16471,-3.88295,0.17823,83
-5.04963,-4.09273,0.117429,84
-5.34083,-3.71706,0.00442917,85
-5.1305,-3.85556,-0.0575751,86
-5.37586,-3.7381,-0.235518,87
-6.62517,-4.59176,0.891634,88
-6.81671,-5.09936,0.856763,89
-5.45235,-3.77285,0.246487,90
-5.17499,-3.86589,0.178175,91
-5.04348,-4.06216,0.116995,92
-5.37524,-3.71658,0.00444823,93
-5.14471,-3.8416,-0.057602,94
-5.37744,-3.71477,-0.235087,95
-6.63759,-4.57028,0.891414,96
-5.4499,-3.74648,0.245855,97
-5.20047,-3.86013,0.178644,98
-5.03562,-4.03043,0.116526,99
-5.40393,-3.71196,0.00446253,100
-5.16129,-3.82937,-0.0576558,101
-5.38881,-3.69825,-0.235087,102
-6.64337,-4.54429,0.890314,103
-7.17415,-4.90276,0.641006,104
-5.48035,-3.7427,0.24671,105
-5.20747,-3.84059,0.178478,106
-5.06674,-4.0299,0.116959,107
-5.42686,-3.70326,0.00447206,108
-5.18026,-3.81886,-0.0577365,109
-5.41252,-3.69015,-0.235626,110
-6.654,-4.52165,0.889874,111
-5.51082,-3.73877,0.247564,112
-5.24503,-3.84351,0.17936,113
-5.10418,-4.03417,0.117537,114
-5.44068,-3.68827,0.0044741,115
-5.19679,-3.80649,-0.0577904,116
-5.4536,-3.6937,-0.23692,117
-5.13617,-3.7585,-0.28823,118
-5.40758,-3.6584,-0.473606,119
-6.66866,-4.50177,0.889984,120
-7.08338,-4.77723,0.630265,121
-5.55541,-3.74419,0.24905,122
-5.2673,-3.83505,0.179719,123
-5.08587,-3.99441,0.116833,124
-5.44118,-3.6643,0.00446525,125
-5.21087,-3.79229,-0.0578173,126
-5.45993,-3.6736,-0.236705,127
-5.16141,-3.75272,-0.288999,128
-5.44444,-3.65904,-0.475849,129
-6.66593,-4.47022,0.887786,130
-7.09966,-4.75659,0.630412,131
-5.59677,-3.74714,0.250388,132
-5.28309,-3.8218,0.179857,133
-5.11544,-3.99232,0.11723,134
-5.48897,-3.67206,0.0044952,135
-5.21681,-3.77219,-0.0577545,136
-5.47865,-3.66183,-0.237028,137
-5.22553,-3.77489,-0.29194,138
-5.43988,-3.6318,-0.474474,139
-6.64983,-4.42991,0.883828,140
-6.67442,-4.80389,0.827624,141
-6.97972,-4.64527,0.618494,142
-5.8709,-4.55694,0.4064,143
-5.41375,-4.52343,0.318876,144
-5.63237,-3.746,0.251465,145
-5.29073,-3.80266,0.179719,146
-5.13952,-3.9858,0.117501,147
-5.50687,-3.65963,0.00450065,148
-5.23161,-3.7585,-0.0577904,149
-5.02485,-3.89378,-0.116066,150
-5.514,-3.66104,-0.238071,151
-5.24521,-3.76466,-0.292392,152
-5.45016,-3.61454,-0.474402,153
-6.73468,-4.45666,0.893283,154
-6.77168,-4.84242,0.837838,155
-5.90541,-4.55476,0.40782,156
-5.44912,-4.52467,0.32014,157
-5.64967,-3.73256,0.251725,158
-5.30644,-3.78931,0.179857,159
-5.11371,-3.94072,0.116634,160
-5.51223,-3.63886,0.00449588,161
-5.2602,-3.75463,-0.0579787,162
-5.11045,-3.93508,-0.117764,163
-5.47933,-3.61384,-0.236094,164
-5.31448,-3.78973,-0.295604,165
-5.4529,-3.59232,-0.473678,166
-6.60712,-4.34316,0.874592,167
-5.8829,-4.50868,0.405308,168
-5.43755,-4.48695,0.31865,169
-5.66945,-3.72069,0.252097,170
-5.31804,-3.77301,0.179857,171
-5.84031,-3.82976,0.00475386,172
-5.2717,-3.73848,-0.0579787,173
-5.12409,-3.9206,-0.1178,174
-5.50376,-3.60578,-0.236669,175
-5.32527,-3.77283,-0.295559,176
-5.47641,-3.58376,-0.474764,177
-6.67618,-4.35928,0.881959,178
-5.89035,-4.48577,0.404871,179
-5.42348,-4.44744,0.317025,180
-5.70177,-3.71693,0.253025,181
-5.32305,-3.75207,0.179636,182
-6.03134,-3.92862,0.00489952,183
-5.30358,-3.73668,-0.058203,184
-5.14166,-3.90909,-0.117928,185
-5.51396,-3.58833,-0.236633,186
-5.34335,-3.76108,-0.295921,187
-5.53254,-3.5963,-0.478671,188
-7.25381,-4.70027,0.637622,189
-5.89771,-4.46286,0.404434,190
-5.32559,-4.33991,0.310522,191
-5.72405,-3.70648,0.253508,192
-5.34191,-3.74088,0.179884,193
-6.03833,-3.90684,0.00489544,194
-5.33386,-3.73358,-0.0584093,195
-5.15523,-3.89451,-0.117965,196
-5.5367,-3.57899,-0.237136,197
-5.34504,-3.7378,-0.295378,198
-5.53768,-3.57552,-0.478164,199
-6.63261,-4.27301,0.872723,200
-7.22962,-4.65317,0.634238,201
-7.40443,-5.15722,0.579092,202
-5.86429,-4.40934,0.401213,203
-5.40642,-4.37825,0.314451,204
-5.748,-3.69701,0.254065,205
-5.36649,-3.73361,0.180326,206
-6.05449,-3.891,0.00489884,207
-5.36007,-3.72748,-0.0585708,208
-5.16475,-3.87687,-0.11791,209
-5.58129,-3.58359,-0.238574,210
-5.33187,-3.70428,-0.294021,211
-5.65021,-3.62366,-0.486918,212
-5.87139,-4.38654,0.400776,213
-5.37936,-4.32907,0.312103,214
-5.79974,-3.70518,0.255849,215
-5.4067,-3.73702,0.181291,216
-6.08579,-3.88478,0.0049145,217
-5.37888,-3.71613,-0.0586516,218
-5.18143,-3.86459,-0.118019,219
-5.83492,-3.72121,-0.248926,220
-5.33335,-3.6811,-0.293478,221
-5.69663,-3.62882,-0.489957,222
-5.86798,-4.35601,0.399629,223
-5.41992,-4.33438,0.313683,224
-5.8212,-3.69379,0.256294,225
-5.41732,-3.71985,0.181263,226
-5.15968,-3.82686,0.116056,227
-5.04769,-4.03584,0.0560612,228
-6.10106,-3.86824,0.00491722,229
-5.39191,-3.70074,-0.0586695,230
-5.19165,-3.84749,-0.117983,231
-5.8691,-3.71773,-0.249897,232
-5.37098,-3.68279,-0.294926,233
-5.79118,-3.66412,-0.49712,234
-8.12749,-5.12589,0.708836,235
-5.86525,-4.32613,0.398537,236
-5.40582,-4.29598,0.312103,237
-5.8435,-3.68284,0.256777,238
-5.44439,-3.71392,0.181787,239
-5.1883,-3.82347,0.116435,240
-5.08041,-4.03651,0.0562867,241
-6.01135,-3.78556,0.00483554,242
-5.39993,-3.68193,-0.0586336,243
-5.19458,-3.82502,-0.117782,244
-5.86441,-3.68959,-0.249214,245
-5.40537,-3.68205,-0.296192,246
-5.85897,-3.68189,-0.501967,247
-7.03277,-4.77126,0.545404,248
-5.85514,-4.291,0.396954,249
-5.3586,-4.23171,0.308626,250
-5.90136,-3.69406,0.258821,251
-5.49796,-3.7258,0.183193,252
-5.24518,-3.84061,0.117447,253
-5.10375,-4.02958,0.0564082,254
-6.02294,-3.7671,0.00483554,255
-5.39299,-3.65301,-0.0584363,256
-5.19338,-3.79962,-0.11749,257
-5.87401,-3.67052,-0.249142,258
-5.41912,-3.66713,-0.296328,259
-5.82963,-3.63855,-0.498495,260
-8.14354,-5.06644,0.707512,261
-6.96048,-4.6911,0.538679,262
-5.85051,-4.26009,0.395753,263
-5.35663,-4.20353,0.307768,264
-5.9186,-3.67963,0.259081,265
-5.50937,-3.70891,0.183193,266
-5.26745,-3.83215,0.117682,267
-5.1216,-4.01822,0.0564689,268
-6.07779,-3.77551,0.00487025,269
-5.40168,-3.63477,-0.0584093,270
-5.20097,-3.78073,-0.117399,271
-5.92939,-3.67989,-0.251011,272
-5.44278,-3.65884,-0.297007,273
-5.93232,-3.6774,-0.506308,274
-7.39901,-4.9552,0.896217,275
-8.18535,-5.05768,0.709793,276
-7.0047,-4.68971,0.540985,277
-5.82392,-4.21344,0.393077,278
-5.92561,-3.65883,0.258895,279
-5.28566,-3.82066,0.117826,280
-6.08934,-3.75685,0.00487025,281
-5.4552,-3.64652,-0.0588669,282
-5.21092,-3.76359,-0.117362,283
-5.97213,-3.68108,-0.252341,284
-5.45149,-3.64046,-0.296871,285
-5.98859,-3.6869,-0.510143,286
-8.18468,-5.02263,0.708395,287
-5.78249,-4.15651,0.389419,288
-5.96407,-3.65735,0.260084,289
-5.57782,-3.70546,0.18471,290
-5.29411,-3.80209,0.117754,291
-6.0872,-3.72979,0.00485936,292
-5.55883,-3.69117,-0.0598626,293
-5.22975,-3.75283,-0.117527,294
-5.98169,-3.6617,-0.252269,295
-5.46097,-3.62262,-0.296781,296
-6.01519,-3.67787,-0.511445,297
-5.46405,-3.62095,-0.538338,298
-5.82122,-4.15732,0.391166,299
-5.36897,-4.13394,0.306278,300
-5.99916,-3.65359,0.261124,301
-5.60585,-3.69934,0.185261,302
-5.2968,-3.77944,0.117555,303
-5.13935,-3.95628,0.0562607,304
-6.09007,-3.7059,0.00485256,305
-5.62856,-3.71264,-0.0604906,306
-5.24531,-3.73967,-0.117618,307
-6.04157,-3.67292,-0.254318,308
-5.47873,-3.61024,-0.297143,309
-5.29609,-3.77224,-0.357495,310
-6.03923,-3.66716,-0.512531,311
-5.48013,-3.60746,-0.538829,312
-7.58487,-4.97917,0.91314,313
-6.30932,-3.8187,0.544042,314
-5.82173,-4.13077,0.390347,315
-5.39115,-4.12473,0.30682,316
-6.03172,-3.6481,0.262053,317
-5.61466,-3.68048,0.185178,318
-5.31,-3.76433,0.117591,319
-5.14987,-3.93928,0.0562434,320
-6.06204,-3.6634,0.00482124,321
-5.63658,-3.69316,-0.0604547,322
-5.27879,-3.73916,-0.118111,323
-5.06309,-3.86799,-0.17775,324
-6.06137,-3.65953,-0.254678,325
-5.4948,-3.5967,-0.297414,326
-5.32475,-3.76809,-0.358648,327
-6.0513,-3.64913,-0.512603,328
-5.47198,-3.57808,-0.536946,329
-6.30733,-3.79111,0.542865,330
-5.83846,-4.11577,0.39062,331
-5.39026,-4.09789,0.306052,332
-6.10371,-3.66611,0.26469,333
-5.64436,-3.67524,0.185785,334
-5.31825,-3.74572,0.117519,335
-5.2304,-3.9755,0.0569893,336
-6.05267,-3.63244,0.00480491,337
-5.65794,-3.6824,-0.0605624,338
-5.32948,-3.75057,-0.118987,339
-5.13704,-3.89959,-0.179925,340
-6.13085,-3.67586,-0.257122,341
-5.52758,-3.59398,-0.29859,342
-5.33138,-3.74829,-0.358319,343
-5.53726,-3.59657,-0.542266,344
-6.35233,-3.79168,0.545734,345
-5.80935,-4.06862,0.387835,346
-5.40201,-4.08073,0.306007,347
-6.16556,-3.67757,0.266882,348
-5.66903,-3.66659,0.186226,349
-5.34447,-3.7397,0.117844,350
-6.06808,-3.61641,0.00480831,351
-5.67425,-3.66828,-0.0606162,352
-5.35162,-3.74165,-0.119224,353
-5.15377,-3.88742,-0.180093,354
-6.15841,-3.66675,-0.257805,355
-5.55285,-3.58622,-0.299359,356
-5.30602,-3.70619,-0.355848,357
-5.55162,-3.58172,-0.542594,358
-6.36651,-3.7737,0.545955,359
-5.83492,-4.0599,0.388709,360
-5.40891,-4.05994,0.305691,361
-6.19573,-3.66984,0.267699,362
-5.69876,-3.66107,0.186833,363
-5.37233,-3.7347,0.118205,364
-6.0955,-3.60745,0.00482124,365
-5.70651,-3.66436,-0.0608405,366
-5.36143,-3.72407,-0.119188,367
-5.16727,-3.87279,-0.180148,368
-6.18856,-3.65903,-0.258596,369
-5.59577,-3.58967,-0.301078,370
-5.34772,-3.71095,-0.357879,371
-5.57685,-3.57382,-0.543985,372
-7.77032,-4.96555,0.92806,373
-6.38063,-3.75566,0.546176,374
-5.80874,-4.0153,0.386143,375
-6.22419,-3.66095,0.268442,376
-5.72092,-3.65056,0.187191,377
-5.37883,-3.71479,0.118097,378
-6.12206,-3.59786,0.0048335,379
-5.70002,-3.63554,-0.0606521,380
-5.36954,-3.70533,-0.119115,381
-5.17912,-3.85692,-0.180148,382
-6.17132,-3.62333,-0.25741,383
-5.65478,-3.60308,-0.303657,384
-5.36401,-3.69793,-0.358209,385
-6.58434,-3.85227,0.843809,386
-7.67127,-4.86917,0.914442,387
-6.37404,-3.7255,0.544631,388
-5.82762,-4.00198,0.38658,389
-5.38235,-3.98861,0.302801,390
-6.25782,-3.65494,0.269408,391
-5.77009,-3.65707,0.188432,392
-5.41493,-3.71524,0.118639,393
-5.1647,-3.82648,0.0557576,394
-6.18489,-3.6093,0.00487434,395
-5.70524,-3.61429,-0.0605893,396
-5.36769,-3.6798,-0.118823,397
-5.19174,-3.8416,-0.180176,398
-6.18672,-3.60689,-0.257589,399
-5.76626,-3.64929,-0.309041,400
-5.41323,-3.70741,-0.360734,401
-6.67778,-3.87949,0.854253,402
-7.97318,-5.02655,0.948588,403
-6.37078,-3.69742,0.54338,404
-6.29568,-3.96777,0.477581,405
-5.83079,-3.97789,0.385979,406
-5.42996,-3.99814,0.304788,407
-6.31309,-3.66129,0.271303,408
-5.80074,-3.6516,0.189066,409
-5.41391,-3.69017,0.118368,410
-5.18527,-3.81714,0.055853,411
-6.24871,-3.62089,0.00491586,412
-5.75438,-3.62074,-0.060993,413
-5.38804,-3.6695,-0.119023,414
-5.19625,-3.82033,-0.179925,415
-6.26262,-3.62545,-0.260285,416
-5.78589,-3.63689,-0.309493,417
-5.40311,-3.67618,-0.359307,418
-6.69481,-3.86196,0.854913,419
-7.83762,-4.90755,0.930664,420
-6.42875,-3.70475,0.547353,421
-6.31966,-3.95585,0.478477,422
-5.82809,-3.9499,0.384996,423
-5.44865,-3.98618,0.305149,424
-6.34162,-3.65188,0.272046,425
-5.81445,-3.63537,0.189149,426
-5.43514,-3.68027,0.118585,427
-5.24538,-3.83663,0.0563735,428
-6.31353,-3.63262,0.00495806,429
-5.81041,-3.63115,-0.0614684,430
-5.41666,-3.66472,-0.119407,431
-5.2031,-3.80083,-0.179758,432
-6.37249,-3.66299,-0.264383,433
-5.83007,-3.63976,-0.311258,434
-5.44001,-3.67692,-0.361009,435
-6.71784,-3.84783,0.856342,436
-7.85771,-4.88663,0.931264,437
-6.31567,-3.92643,0.477261,438
-5.85509,-3.94204,0.385979,439
-5.45924,-3.96827,0.305059,440
-6.37014,-3.64232,0.272789,441
-5.88927,-3.65707,0.191217,442
-5.47628,-3.68366,0.119235,443
-5.26765,-3.82817,0.0564862,444
-6.34809,-3.62663,0.00497644,445
-5.96766,-3.70401,-0.0630114,446
-5.47684,-3.68099,-0.120484,447
-5.21393,-3.78426,-0.17973,448
-6.42709,-3.66819,-0.26618,449
-6.03054,-3.73925,-0.321346,450
-5.44712,-3.65743,-0.360734,451
-6.7564,-3.84243,0.85975,452
-8.09106,-4.9974,0.9571,453
-6.41148,-3.64257,0.543969,454
-5.86799,-3.92461,0.386034,455
-6.39345,-3.62967,0.273309,456
-5.94471,-3.66627,0.192651,457
-5.28018,-3.81257,0.0564949,458
-6.39833,-3.62934,0.00500707,459
-6.11689,-3.77069,-0.0644647,460
-6.45049,-3.65536,-0.266684,461
-6.03517,-3.71654,-0.320984,462
-6.79845,-3.83879,0.863598,463
-8.07328,-4.95226,0.953194,464
-6.40351,-3.6121,0.54235,465
-6.31922,-3.87509,0.475724,466
-5.88083,-3.90715,0.386088,467
-5.48429,-3.93528,0.305104,468
-6.44721,-3.63408,0.275129,469
-5.98576,-3.66629,0.193616,470
-5.53376,-3.67322,0.119994,471
-5.25935,-3.77304,0.056148,472
-6.42163,-3.61656,0.0050166,473
-6.12331,-3.74877,-0.0644109,474
-5.52182,-3.66224,-0.120977,475
-5.21755,-3.73823,-0.179061,476
-6.51219,-3.66397,-0.268769,477
-6.04229,-3.6954,-0.320758,478
-5.4628,-3.61953,-0.360295,479
-6.8362,-3.8325,0.866896,480
-8.10118,-4.93524,0.954696,481
-6.39977,-3.58415,0.541099,482
-6.38052,-3.88579,0.479438,483
-5.90696,-3.89844,0.387016,484
-5.50936,-3.92772,0.305826,485
-6.4688,-3.62014,0.275575,486
-6.02687,-3.66609,0.194581,487
-5.53916,-3.65237,0.119867,488
-5.288,-3.76907,0.0563301,489
-6.43881,-3.60026,0.00502136,490
-6.12026,-3.72114,-0.0642584,491
-5.54555,-3.65353,-0.121251,492
-5.28519,-3.7622,-0.180985,493
-6.58971,-3.68101,-0.2715,494
-6.04079,-3.66907,-0.32008,495
-5.47972,-3.60659,-0.360679,496
-6.87485,-3.82649,0.870305,497
-6.41248,-3.56547,0.541247,498
-6.26518,-3.78924,0.469895,499
-5.92056,-3.88139,0.387126,500
-5.4904,-3.88886,0.304111,501
-6.52704,-3.62649,0.277581,502
-6.03638,-3.64655,0.194525,503
-5.59133,-3.6622,0.120752,504
-5.30117,-3.75399,0.0563475,505
-6.49441,-3.60524,0.00505608,506
-6.10768,-3.68787,-0.0640072,507
-5.55674,-3.6365,-0.121251,508
-5.32445,-3.76559,-0.181933,509
-6.62282,-3.6729,-0.272399,510
-6.10591,-3.68302,-0.32293,511
-5.50162,-3.59687,-0.361393,512
-6.91962,-3.82365,0.874482,513
-8.18504,-4.91772,0.961005,514
-6.44347,-3.55687,0.542939,515
-6.26479,-3.76281,0.468999,516
-5.92491,-3.8583,0.386634,517
-5.53172,-3.89269,0.305736,518
-6.57577,-3.6272,0.279179,519
-6.0784,-3.64652,0.195518,520
-5.62768,-3.66139,0.121294,521
-5.31757,-3.74116,0.0563995,522
-6.56324,-3.61716,0.005101,523
-6.10953,-3.66346,-0.0639085,524
-5.59553,-3.63742,-0.121853,525
-5.3507,-3.75959,-0.182435,526
-6.64981,-3.66124,-0.273046,527
-6.17374,-3.69815,-0.325916,528
-5.49337,-3.56746,-0.36013,529
-6.98622,-3.83252,0.881409,530
-8.23598,-4.914,0.965211,531
-6.44298,-3.53085,0.541982,532
-6.27888,-3.7451,0.469191,533
-5.96187,-3.85638,0.388272,534
-5.55919,-3.88658,0.306594,535
-6.63858,-3.63533,0.28137,536
-6.10587,-3.63758,0.196042,537
-5.654,-3.65387,0.121619,538
-5.34377,-3.73514,0.0565556,539
-6.59273,-3.60708,0.0051153,540
-6.11215,-3.63958,-0.0638188,541
-5.61506,-3.62566,-0.122036,542
-5.36467,-3.74487,-0.182519,543
-6.67329,-3.64753,-0.273549,544
-6.21854,-3.69911,-0.32768,545
-5.65952,-3.65072,-0.370286,546
-5.30774,-3.70251,-0.417701,547
-6.96914,-3.79538,0.877781,548
-8.23133,-4.87704,0.962907,549
-7.3859,-5.13575,0.735652,550
-6.46255,-3.51583,0.542718,551
-6.28433,-3.72226,0.468743,552
-5.96527,-3.83267,0.387726,553
-5.55468,-3.85811,0.305691,554
-6.6655,-3.62354,0.282039,555
-6.16518,-3.64733,0.197586,556
-5.67612,-3.64353,0.121854,557
-5.38724,-3.74097,0.0568939,558
-6.61871,-3.59496,0.00512687,559
-6.11726,-3.61725,-0.063756,560
-5.64047,-3.61759,-0.122346,561
-5.36381,-3.71985,-0.1821,562
-6.73803,-3.65611,-0.275742,563
-6.21352,-3.67036,-0.326821,564
-5.69928,-3.65166,-0.372153,565
-5.34368,-3.70327,-0.419634,566
-7.03146,-3.8014,0.884157,567
-7.40326,-5.1142,0.735815,568
-6.51367,-3.51779,0.546102,569
-6.33185,-3.72421,0.471433,570
-5.97027,-3.81005,0.387289,571
-5.54429,-3.82573,0.304472,572
-6.67571,-3.60259,0.282002,573
-6.20565,-3.64562,0.198523,574
-5.7016,-3.63524,0.122161,575
-5.41433,-3.73522,0.0570587,576
-6.70892,-3.61735,0.00518813,577
-6.12143,-3.59442,-0.0636842,578
-5.68443,-3.62122,-0.123058,579
-5.36203,-3.6943,-0.181654,580
-6.78353,-3.6539,-0.277144,581
-6.20493,-3.63966,-0.32578,582
-5.70287,-3.62933,-0.371659,583
-5.39201,-3.71232,-0.422532,584
-7.06849,-3.79344,0.887346,585
-6.52486,-3.81207,0.760533,586
-6.49982,-3.4846,0.544042,587
-6.34583,-3.70628,0.471625,588
-6.02747,-3.82059,0.390238,589
-5.58319,-3.82734,0.305962,590
-6.76425,-3.62362,0.285271,591
-6.26343,-3.65376,0.200012,592
-5.71611,-3.61987,0.122234,593
-5.43072,-3.72198,0.0571108,594
-6.73498,-3.60477,0.0051997,595
-6.17649,-3.60131,-0.0641417,596
-5.71156,-3.61392,-0.123405,597
-5.39561,-3.69308,-0.182407,598
-6.85816,-3.667,-0.279732,599
-6.20571,-3.61457,-0.325237,600
-5.74099,-3.62889,-0.373415,601
-5.40667,-3.69801,-0.42279,602
-7.16431,-3.81659,0.8979,603
-6.6355,-3.84945,0.772048,604
-6.34422,-3.67929,0.470664,605
-6.07466,-3.82442,0.392531,606
-5.57179,-3.79445,0.304698,607
-6.79121,-3.6113,0.28594,608
-6.29364,-3.64555,0.200619,609
-5.7822,-3.63692,0.123408,610
-5.44294,-3.70586,0.0571195,611
-6.78663,-3.60567,0.00523101,612
-6.27318,-3.63194,-0.0650298,613
-5.77426,-3.62883,-0.124518,614
-5.42758,-3.69056,-0.183104,615
-6.90292,-3.66375,-0.281098,616
-6.31449,-3.65203,-0.330349,617
-5.79607,-3.63887,-0.37627,618
-5.41056,-3.67636,-0.42221,619
-7.1997,-3.80714,0.900869,620
-6.64986,-3.83056,0.772349,621
-8.04516,-5.0345,0.866048,622
-6.35288,-3.65831,0.470472,623
-6.04572,-3.78036,0.38991,624
-5.61485,-3.79861,0.306413,625
-6.81463,-3.59698,0.28646,626
-6.31346,-3.63121,0.200895,627
-5.80605,-3.62711,0.123679,628
-5.45594,-3.69027,0.0571368,629
-6.82508,-3.59929,0.00525211,630
-6.3285,-3.6381,-0.0654874,631
-5.84729,-3.64975,-0.125851,632
-5.47367,-3.69739,-0.184276,633
-6.94507,-3.65886,-0.282356,634
-6.34992,-3.64657,-0.331616,635
-5.88346,-3.66862,-0.381211,636
-5.42595,-3.66254,-0.422532,637
-7.19463,-3.77626,0.89878,638
-6.68749,-3.82496,0.775353,639
-7.90748,-4.91465,0.849599,640
-7.32477,-3.84049,0.610107,641
-6.36235,-3.63781,0.470344,642
-6.05729,-3.76179,0.38991,643
-5.64057,-3.79084,0.307181,644
-6.83183,-3.5793,0.28672,645
-6.33672,-3.61876,0.201281,646
-5.85283,-3.63142,0.124437,647
-5.47553,-3.67909,0.0572235,648
-6.87596,-3.59921,0.00528274,649
-6.34398,-3.62114,-0.0655322,650
-5.85336,-3.62863,-0.125741,651
-5.48664,-3.68169,-0.184331,652
-6.98726,-3.65374,-0.283614,653
-6.39839,-3.64835,-0.333561,654
-5.90317,-3.65581,-0.38176,655
-5.43882,-3.64698,-0.422661,656
-7.40275,-3.85658,0.923297,657
-6.74159,-3.8285,0.780259,658
-8.142,-5.02584,0.873136,659
-6.37174,-3.61729,0.470216,660
-6.05606,-3.73533,0.389091,661
-5.67294,-3.78738,0.30831,662
-6.96425,-3.62149,0.291809,663
-6.39388,-3.62543,0.202742,664
-5.89204,-3.63075,0.125033,665
-5.49178,-3.6656,0.0572756,666
-6.93577,-3.60345,0.00532018,667
-6.38899,-3.62089,-0.0658821,668
-5.96833,-3.67461,-0.127968,669
-5.49625,-3.66373,-0.184276,670
-6.99223,-3.62906,-0.283363,671
-6.43998,-3.64593,-0.335145,672
-5.99516,-3.68737,-0.386975,673
-5.44832,-3.62917,-0.422532,674
-7.35363,-3.80235,0.915711,675
-8.22191,-5.0404,0.880042,676
-7.19723,-4.7786,0.706473,677
-6.37324,-3.59233,0.469511,678
-6.05472,-3.7089,0.388272,679
-5.67038,-3.76057,0.307542,680
-7.00463,-3.61523,0.293035,681
-6.43024,-3.62002,0.203542,682
-5.90997,-3.61683,0.125178,683
-5.493,-3.64211,0.0571715,684
-6.97968,-3.59911,0.00534537,685
-6.41227,-3.60814,-0.0660077,686
-6.0282,-3.68601,-0.129009,687
-5.5008,-3.64244,-0.184053,688
-7.07885,-3.6465,-0.286418,689
-6.4851,-3.64525,-0.336909,690
-6.07546,-3.71112,-0.391422,691
-5.45943,-3.61244,-0.422532,692
-7.459,-3.82787,0.927365,693
-7.19522,-4.74552,0.704843,694
-7.22935,-3.70603,0.599292,695
-6.38946,-3.57569,0.469895,696
-6.11298,-3.71885,0.391275,697
-5.66271,-3.73052,0.306504,698
-7.06727,-3.62014,0.29519,699
-6.44655,-3.6032,0.203707,700
-5.94496,-3.61323,0.125684,701
-5.51167,-3.63019,0.0572496,702
-7.01562,-3.59044,0.00536443,703
-6.47132,-3.61527,-0.0665011,704
-6.11383,-3.71265,-0.130597,705
-5.49691,-3.61566,-0.183551,706
-7.09356,-3.62658,-0.286562,707
-6.51195,-3.6341,-0.337724,708
-6.04243,-3.66554,-0.388567,709
-5.46715,-3.59348,-0.422275,710
-7.42366,-4.86876,1.05264,711
-7.42465,-3.78151,0.921648,712
-7.1889,-4.70977,0.702806,713
-6.40127,-3.55655,0.469959,714
-6.16026,-3.72177,0.393569,715
