x,y,z,cluster
-5.07012,1.39678,0.67388,13
-2.91219,1.03649,0.341921,13
-4.5506,1.43632,0.480252,13
-5.07647,1.40053,0.480552,13
-2.58149,0.920064,0.202167,13
-3.95115,1.24772,0.265913,13
-4.53413,1.25261,0.257228,13
-4.9108,1.16824,0.228162,13
-2.94974,1.05235,0.116427,13
-3.21659,1.01761,0.0930579,13
-4.39509,1.21618,0.0823861,13
-4.40966,1.04951,0.03932,13
-3.05404,1.09082,0.00220744,13
-3.87812,1.22779,-0.0364935,13
-4.47747,1.24082,-0.0848316,13
-4.19114,1.49895,-0.160104,13
-4.55175,1.44333,-0.216252,13
-4.42338,1.58462,-0.340843,13
-3.9859,1.4355,1.29491,13
-4.52508,1.4385,1.39532,13
-5.12622,1.41866,1.506,13
-3.98411,1.43336,1.11712,13
-4.53355,1.44119,1.20356,13
-5.10798,1.41774,1.28668,13
-3.96964,1.42683,0.945757,13
-4.49728,1.43079,1.00874,13
-5.09062,1.41493,1.07573,13
-3.98045,1.43072,0.785011,13
-4.46374,1.4208,0.82211,13
-5.07732,1.41267,0.873039,13
-3.97153,1.42727,0.623411,13
-4.50413,1.43531,0.651678,13
-5.05434,1.40913,0.672355,13
-2.80424,1.00778,0.329608,13
-4.48171,1.42971,0.473443,13
-5.0616,1.41315,0.479552,13
-2.58617,0.930681,0.202756,13
-3.93685,1.2565,0.265209,13
-4.52738,1.2657,0.257065,13
-4.9004,1.18166,0.227846,13
-2.96718,1.06885,0.117244,13
-3.18584,1.01864,0.0922583,13
-4.37016,1.22372,0.0819888,13
-4.41711,1.06561,0.0394155,13
-3.07796,1.11003,0.00222718,13
-3.82672,1.22444,-0.036045,13
-4.48423,1.25752,-0.0850324,13
-4.18182,1.5101,-0.159924,13
-4.56918,1.4643,-0.217292,13
-4.42131,1.5992,-0.34106,13
-3.93115,1.42942,1.27854,13
-4.4695,1.43595,1.37953,13
-5.11073,1.43127,1.50273,13
-3.94516,1.43304,1.10742,13
-4.47373,1.4373,1.18884,13
-5.07367,1.425,1.27913,13
-3.93956,1.42968,0.939632,13
-4.43422,1.42572,0.995568,13
-5.0872,1.43081,1.07593,13
-3.95386,1.43487,0.780631,13
-4.43873,1.42786,0.818307,13
-5.07106,1.4277,0.872712,13
-3.92435,1.42393,0.616689,13
-4.47708,1.44183,0.6484,13
-5.06814,1.42974,0.67477,13
-2.8058,1.01807,0.330157,13
-4.3239,1.394,0.457221,13
-5.0697,1.43219,0.480734,13
-2.58049,0.937589,0.202535,13
-3.94247,1.27164,0.265849,13
-4.52732,1.28068,0.257283,13
-4.89772,1.19692,0.227891,13
-2.96576,1.07863,0.117318,13
-3.14846,1.01735,0.0912657,13
-4.35869,1.23495,0.0818442,13
-4.4245,1.08177,0.0395109,13
-3.05105,1.11091,0.00221016,13
-3.69069,1.19341,-0.034798,13
-4.48901,1.27373,-0.0851967,13
-4.17717,1.52292,-0.159924,13
-4.56657,1.47892,-0.217383,13
-4.96744,1.41192,-0.283932,13
-4.42388,1.6155,-0.341639,13
-3.91238,1.4362,1.27386,13
-4.42583,1.43691,1.36741,13
-5.07113,1.43697,1.49238,13
-3.90534,1.43215,1.09748,13
-4.41397,1.43306,1.17412,13
-5.05525,1.43657,1.27559,13
-3.89851,1.42833,0.930881,13
-4.39914,1.42935,0.98867,13
-5.02058,1.42871,1.06276,13
-3.91621,1.43482,0.774062,13
-4.40717,1.43264,0.813294,13
-5.02396,1.43109,0.865358,13
-3.8921,1.42575,0.612305,13
-4.40387,1.43318,0.638431,13
-5.02748,1.43494,0.66994,13
-2.80267,1.02667,0.330157,13
-3.05002,0.993647,0.322838,13
-5.0107,1.43214,0.475554,13
-2.54108,0.932107,0.199666,13
-3.99358,1.30166,0.269564,13
-4.54161,1.29978,0.25832,13
-4.63512,1.14783,0.215835,13
-3.05625,1.12217,0.121033,13
-3.13202,1.02266,0.0908796,13
-4.31355,1.23647,0.0810675,13
-4.4134,1.09341,0.0394415,13
-2.9716,1.09232,0.00215503,13
-3.58151,1.17026,-0.0338022,13
-4.48316,1.28695,-0.0851602,13
-4.18748,1.54126,-0.160499,13
-4.56106,1.49262,-0.217337,13
-4.45259,1.64148,-0.344243,13
-3.87209,1.43491,1.26217,13
-4.36762,1.43284,1.35077,13
-5.00288,1.43423,1.47358,13
-3.88279,1.43741,1.09237,13
-4.37087,1.4339,1.16382,13
-4.98264,1.43247,1.25837,13
-3.86299,1.42878,0.923443,13
-4.35292,1.42911,0.979264,13
-4.98134,1.43407,1.05538,13
-3.85923,1.42738,0.763661,13
-4.34099,1.42587,0.801886,13
-4.9712,1.43257,0.857023,13
-3.84317,1.42122,0.60529,13
-4.31005,1.41728,0.625458,13
-4.96492,1.43357,0.662187,13
-2.76967,1.02423,0.326639,13
-3.03089,0.997711,0.321136,13
-4.96228,1.43478,0.471373,13
-3.98388,1.31203,0.26918,13
-4.67571,1.35369,0.266183,13
-4.61316,1.15743,0.214977,13
-3.06216,1.13501,0.121405,13
-3.06621,1.01159,0.0890598,13
-4.2646,1.23661,0.0802186,13
-4.42069,1.10963,0.0395369,13
-3.02542,1.12265,0.00219655,13
-3.19713,1.05553,-0.0302049,13
-4.43598,1.28815,-0.0843387,13
-3.35181,1.24536,-0.128615,13
-4.45502,1.65792,-0.344822,13
-3.84796,1.43941,1.25574,13
-4.33952,1.43838,1.34344,13
-4.94394,1.43376,1.45751,13
-3.84214,1.43578,1.08217,13
-4.3416,1.43907,1.1572,13
-4.94463,1.43798,1.24988,13
-3.79551,1.41707,0.908347,13
-4.33088,1.43661,0.975293,13
-4.91764,1.43209,1.04281,13
-3.81338,1.42374,0.75545,13
-4.30855,1.42987,0.7967,13
-4.91185,1.4318,0.847544,13
-3.80635,1.42089,0.600176,13
-4.28782,1.42457,0.622863,13
-4.91861,1.43656,0.656595,13
-2.61101,0.974677,0.308279,13
-2.99477,0.996015,0.317631,13
-4.86418,1.4226,0.462468,13
-2.56054,0.957109,0.201652,13
-3.98647,1.32646,0.269628,13
-4.66387,1.36579,0.265746,13
-4.46436,1.13466,0.208204,13
-3.07832,1.15175,0.122185,13
-3.06594,1.02194,0.0891426,13
-4.24832,1.24603,0.0799837,13
-4.39982,1.11875,0.0393808,13
-2.82905,1.05967,0.00205633,13
-3.16257,1.05489,-0.0299089,13
-4.40227,1.29302,-0.0837728,13
-3.08129,1.15563,-0.11837,13
-4.45738,1.67438,-0.345401,13
-3.82027,1.44243,1.24814,13
-4.2987,1.4395,1.33216,13
-4.90258,1.43809,1.44661,13
-5.08961,1.28807,1.43252,13
-3.79791,1.43254,1.07094,13
-4.27649,1.43207,1.14101,13
-4.83205,1.42134,1.22252,13
-5.06728,1.28844,1.21575,13
-3.76467,1.41873,0.902003,13
-4.29956,1.44088,0.969231,13
-4.87657,1.43637,1.03503,13
-3.78139,1.42503,0.749975,13
-4.25652,1.42711,0.787884,13
-4.84971,1.42984,0.837575,13
-3.74736,1.41198,0.591554,13
-4.25619,1.42857,0.618903,13
-4.85045,1.43282,0.648079,13
-3.41494,1.01013,0.324972,13
-3.96535,1.33296,0.268475,13
-4.62232,1.36903,0.263617,13
-4.47247,1.15134,0.208746,13
-4.23489,1.25621,0.0798031,13
-4.42348,1.13923,0.0396236,13
-2.82953,1.06976,0.00205905,13
-3.14321,1.05916,-0.0297564,13
-4.40212,1.30766,-0.0838458,13
-4.60223,1.18826,-0.132601,13
-2.83286,1.07238,-0.108952,13
-5.10709,1.32042,-0.340473,13
-4.50351,1.7075,-0.34938,13
-3.80063,1.44835,1.24317,13
-4.26518,1.44285,1.32314,13
-4.85572,1.44053,1.43408,13
-5.07816,1.30176,1.43041,13
-3.76548,1.43352,1.06304,13
-4.24545,1.43617,1.1339,13
-4.8109,1.43117,1.21828,13
-5.13876,1.32342,1.23387,13
-3.74114,1.42299,0.897409,13
-4.26733,1.44465,0.962961,13
-4.82518,1.43734,1.02506,13
-5.06927,1.3092,1.01457,13
-3.76046,1.43034,0.746691,13
-4.2176,1.42847,0.781489,13
-4.78101,1.42554,0.826462,13
-3.73653,1.42101,0.590531,13
-4.1758,1.41586,0.607841,13
-4.79376,1.43208,0.641089,13
-3.3126,0.990923,0.315521,13
-2.55182,0.971738,0.201432,13
-3.92722,1.33356,0.266169,13
-4.58271,1.3726,0.261596,13
-4.47471,1.16657,0.209017,13
-4.21569,1.2646,0.0795141,13
-4.42771,1.15481,0.039693,13
-2.81876,1.07559,0.00205361,13
-4.37032,1.31281,-0.0833164,13
-4.58018,1.19757,-0.132072,13
-2.82302,1.07857,-0.108701,13
-5.08467,1.33127,-0.33925,13
-4.4051,1.68566,-0.342145,13
-3.75154,1.44284,1.22856,13
-4.2108,1.43886,1.30764,13
-4.74068,1.42224,1.40139,13
-5.1227,1.32994,1.4441,13
-3.72135,1.42981,1.05181,13
-4.19607,1.43383,1.12188,13
-4.78136,1.43836,1.21191,13
-5.13467,1.33918,1.23387,13
-3.70852,1.42362,0.890627,13
-4.17035,1.4261,0.942059,13
-4.74193,1.4284,1.0083,13
-5.09563,1.3327,1.02066,13
-3.71842,1.42742,0.739209,13
-4.18338,1.43121,0.775957,13
-4.74261,1.42995,0.820578,13
-5.13983,1.34838,0.828787,13
-3.67582,1.41084,0.581617,13
-4.15738,1.42385,0.605793,13
-4.71718,1.42498,0.631429,13
-5.13146,1.34906,0.629114,13
-3.32956,1.00714,0.31743,13
-3.85609,1.32262,0.261622,13
-4.55745,1.38029,0.260395,13
-4.47594,1.18157,0.209243,13
-4.20605,1.27579,0.0794057,13
-4.41351,1.16558,0.0395976,13
-2.80238,1.0792,0.00204408,13
-4.26103,1.29425,-0.0813083,13
-4.4644,1.18194,-0.128837,13
-2.80758,1.08255,-0.108234,13
-4.46584,1.53769,-0.213899,13
-5.07864,1.34636,-0.339121,13
-3.69093,1.43254,1.21014,13
-4.15739,1.43487,1.29241,13
-4.68566,1.42142,1.3864,13
-5.10366,1.34173,1.43989,13
-3.67728,1.42584,1.04059,13
-4.16416,1.43721,1.11452,13
-4.70999,1.43266,1.19492,13
-5.09852,1.34647,1.22617,13
-3.67593,1.42406,0.883845,13
-4.12806,1.4258,0.933489,13
-4.68597,1.42723,0.997324,13
-5.10005,1.35058,1.02237,13
-3.65993,1.41786,0.728443,13
-4.11473,1.42184,0.76403,13
-4.68158,1.42723,0.810773,13
-5.13758,1.36465,0.829095,13
-3.6521,1.41461,0.578548,13
-4.12303,1.42623,0.601423,13
-4.67863,1.42901,0.626853,13
-5.1225,1.36352,0.628525,13
-2.52656,0.978643,0.299703,13
-3.25789,0.996376,0.310887,13
-3.69604,0.985752,0.312811,13
-3.224,1.11688,0.218969,13
-4.42908,1.35626,0.253297,13
-4.47326,1.19555,0.209288,13
-4.19256,1.28575,0.0792251,13
-4.40895,1.17886,0.0395889,13
-2.7888,1.0838,0.00203659,13
-4.19205,1.28736,-0.080067,13
-4.45399,1.19382,-0.128642,13
-2.78841,1.085,-0.107622,13
-4.45922,1.55072,-0.213809,13
-5.07737,1.36271,-0.339314,13
-2.73959,1.06765,-0.213289,13
-2.73809,1.06921,-0.321714,13
-3.63131,1.42224,1.19202,13
-4.12398,1.43751,1.28339,13
-4.65184,1.42676,1.37769,13
-5.10698,1.35936,1.44199,13
-3.65758,1.43113,1.03625,13
-4.12677,1.43849,1.10569,13
-4.63591,1.42568,1.17723,13
-5.11036,1.36638,1.23002,13
-3.65428,1.42858,0.879688,13
-4.08581,1.42525,0.924919,13
-4.6516,1.43238,0.99094,13
-5.06649,1.35834,1.01647,13
-3.63267,1.42014,0.723881,13
-4.08245,1.42472,0.758844,13
-4.64512,1.43171,0.805216,13
-5.10284,1.37219,0.824163,13
-3.63024,1.41897,0.575771,13
-4.07842,1.42483,0.59555,13
-4.64579,1.43458,0.62304,13
-5.10295,1.37509,0.626641,13
-3.26718,1.01019,0.312068,13
-3.67568,0.99241,0.311344,13
-4.33237,1.3412,0.248001,13
-4.47536,1.21083,0.209559,13
-4.1695,1.29269,0.0788638,13
-4.44392,1.20283,0.0399359,13
-2.74357,1.07593,0.00200596,13
-4.19381,1.30199,-0.0801765,13
-4.46767,1.21219,-0.129144,13
-2.7646,1.08551,-0.106832,13
-4.43559,1.55778,-0.212904,13
-4.57565,1.42281,-0.263455,13
-5.07991,1.38011,-0.339765,13
-2.73259,1.07459,-0.213,13
-4.41792,1.55391,-0.38462,13
-2.7237,1.07324,-0.320409,13
-3.60292,1.42388,1.18413,13
-4.07701,1.43518,1.27014,13
-4.6309,1.4359,1.37278,13
-5.13353,1.38331,1.45068,13
-3.619,1.42885,1.02656,13
-4.0693,1.43247,1.09147,13
-4.58975,1.42692,1.16662,13
-5.10991,1.38307,1.23093,13
-3.6172,1.4269,0.871812,13
-4.0519,1.42738,0.91823,13
-4.57234,1.42334,0.97498,13
-5.11062,1.387,1.02617,13
-3.60177,1.42081,0.71859,13
-4.02326,1.41792,0.748646,13
-4.57854,1.42659,0.79443,13
-5.07,1.38006,0.81954,13
-3.56789,1.40723,0.566565,13
-4.0404,1.42547,0.590634,13
-4.60444,1.4373,0.618084,13
-5.07093,1.38316,0.623226,13
-2.59725,1.0244,0.308828,13
-2.60816,0.92109,0.278378,13
-3.30209,1.03209,0.315703,13
-3.68992,1.00841,0.312811,13
-2.56846,1.01434,0.203712,13
-2.60453,0.920218,0.177276,13
-4.23104,1.32406,0.242431,13
-4.47644,1.22588,0.209784,13
-2.54732,1.00691,0.101827,13
-3.31518,1.17325,0.0970008,13
-3.21429,1.00736,0.0608548,13
-4.44021,1.21646,0.0399359,13
-2.56173,1.01369,0.00187527,13
-3.05496,1.08188,-0.0290746,13
-4.19552,1.31665,-0.0802861,13
-4.46682,1.22668,-0.129227,13
-2.59588,1.02847,-0.100433,13
-4.36771,1.54901,-0.209873,13
-4.57698,1.43864,-0.263784,13
-5.05256,1.38934,-0.338219,13
-2.59392,1.02926,-0.202437,13
-4.42346,1.57113,-0.385521,13
-2.63171,1.04633,-0.309964,13
-3.58965,1.43138,1.1812,13
-4.02648,1.4313,1.25576,13
-4.57964,1.43542,1.35889,13
-5.13577,1.40083,1.45252,13
-3.59304,1.43136,1.02043,13
-3.99729,1.42092,1.07332,13
-4.55754,1.43225,1.15954,13
-5.10376,1.39822,1.23047,13
-3.5983,1.43221,0.868312,13
-4.0042,1.4244,0.908406,13
-4.54739,1.43089,0.970591,13
-5.11202,1.40423,1.02732,13
-3.57273,1.42204,0.713663,13
-4.00404,1.42497,0.74588,13
-4.5158,1.42225,0.784297,13
-5.06193,1.39456,0.818924,13
-3.52955,1.40464,0.561158,13
-4.00241,1.42589,0.585718,13
-4.49029,1.4168,0.60334,13
-5.06762,1.39898,0.623344,13
-2.59964,1.03456,0.309488,13
-2.59876,0.926748,0.277677,13
-3.32645,1.05092,0.318338,13
-3.66952,1.01494,0.311344,13
-2.57089,1.02443,0.204154,13
-2.61298,0.932229,0.178044,13
-4.05369,1.28223,0.232494,13
-4.47458,1.24014,0.209875,13
-2.56371,1.0225,0.102607,13
-3.35957,1.20057,0.098407,13
-3.19022,1.01058,0.0604574,13
-4.41044,1.22286,0.0397017,13
-2.57718,1.02896,0.00188888,13
-3.01773,1.07913,-0.0287516,13
-4.19241,1.32982,-0.0803043,13
-4.46593,1.24118,-0.129311,13
-2.56952,1.02715,-0.0995346,13
-4.3714,1.56543,-0.21028,13
-4.45359,1.41489,-0.256922,13
-4.93771,1.37407,-0.330812,13
-2.57964,1.03277,-0.201568,13
-4.40643,1.58032,-0.384457,13
-2.56022,1.02701,-0.301913,13
-3.55596,1.43061,1.17156,13
-3.9995,1.43554,1.24871,13
-4.51835,1.43145,1.342,13
-5.13145,1.41658,1.45252,13
-3.55813,1.43011,1.01176,13
-3.96828,1.42433,1.06669,13
-4.51978,1.43563,1.15105,13
-5.10226,1.41466,1.23115,13
-3.55224,1.42652,0.858248,13
-3.95471,1.42048,0.898164,13
-4.49535,1.42969,0.960416,13
-5.10485,1.41912,1.02674,13
-3.55467,1.4275,0.710926,13
-3.9635,1.42426,0.739139,13
-4.46159,1.42024,0.775635,13
-5.07952,1.41618,0.822468,13
-3.50319,1.40661,0.55765,13
-3.96073,1.42475,0.580255,13
-4.46796,1.42484,0.600925,13
-5.06808,1.41585,0.623933,13
-2.57339,1.03328,0.30674,13
-2.58935,0.932357,0.276976,13
-3.30708,1.05597,0.316793,13
-3.65199,1.02217,0.310121,13
-2.58069,1.03752,0.205184,13
-2.59414,0.934491,0.176955,13
-3.98411,1.27368,0.228726,13
-4.47557,1.25521,0.2101,13
-2.53831,1.0214,0.101715,13
-3.29945,1.19052,0.0967526,13
-3.15663,1.0106,0.0598794,13
-4.26321,1.19613,0.0384093,13
-2.55453,1.02902,0.00187459,13
-3.05861,1.10434,-0.0291733,13
-4.19784,1.34572,-0.0804869,13
-4.45825,1.2538,-0.129199,13
-2.57747,1.03952,-0.0999659,13
-4.29612,1.55336,-0.206887,13
-4.44923,1.42854,-0.256922,13
-4.95076,1.39408,-0.331971,13
-2.60883,1.05375,-0.204101,13
-4.43623,1.60638,-0.387485,13
-2.53494,1.02591,-0.299302,13
-3.51168,1.42533,1.1584,13
-3.9626,1.43604,1.23856,13
-4.45437,1.42623,1.32429,13
-5.10014,1.42479,1.44489,13
-3.51878,1.42685,1.00181,13
-3.92834,1.42362,1.05713,13
-4.45151,1.429,1.13478,13
-5.08383,1.42636,1.22776,13
-3.51257,1.42312,0.849716,13
-3.92919,1.42494,0.893357,13
-4.44617,1.42908,0.95084,13
-5.08535,1.43052,1.0237,13
-3.51473,1.424,0.703809,13
-3.93967,1.42936,0.735508,13
-4.44595,1.43029,0.773674,13
-5.05043,1.42478,0.818461,13
-3.4851,1.41178,0.555458,13
-3.9042,1.41796,0.572608,13
-4.42486,1.42607,0.595714,13
-5.06658,1.43221,0.624286,13
-2.61996,1.06132,0.312676,13
-2.64539,0.961713,0.283285,13
-3.30193,1.0655,0.316612,13
-3.62486,1.02658,0.308084,13
-2.45551,0.995949,0.195473,13
-2.58939,0.941763,0.176827,13
-3.93363,1.27086,0.226051,13
-4.44863,1.26239,0.209017,13
-2.58332,1.04873,0.103647,13
-3.26291,1.18866,0.0957876,13
-3.1069,1.0052,0.0589943,13
-4.22008,1.19801,0.0380536,13
-3.0336,1.10584,-0.0289669,13
-4.2032,1.36168,-0.0806694,13
-4.49092,1.27786,-0.130259,13
-2.57983,1.04968,-0.100182,13
-4.22752,1.54324,-0.20381,13
-4.47522,1.45205,-0.258679,13
-4.93495,1.40598,-0.331198,13
-2.54647,1.03766,-0.19947,13
-4.44158,1.62375,-0.388386,13
-2.57228,1.05022,-0.304089,13
-3.46924,1.42051,1.14584,13
-3.91853,1.43368,1.22616,13
-4.41794,1.42952,1.31475,13
-5.0976,1.44095,1.44541,13
-3.49559,1.42995,0.996453,13
-3.89118,1.42367,1.0483,13
-4.38887,1.42376,1.11992,13
-5.03071,1.42812,1.21598,13
-3.49103,1.42688,0.845559,13
-3.90001,1.42791,0.887713,13
-4.40635,1.43121,0.943259,13
-5.04223,1.43509,1.0159,13
-3.46029,1.41431,0.693773,13
-3.85943,1.41366,0.721334,13
-4.39275,1.42807,0.765176,13
-5.01563,1.43159,0.81353,13
-3.45695,1.41274,0.551659,13
-3.88216,1.42345,0.570013,13
-4.40255,1.4338,0.593299,13
-5.00679,1.43191,0.617457,13
-2.62221,1.07161,0.313336,13
-2.57611,0.945485,0.276175,13
-3.30148,1.07655,0.316884,13
-3.60157,1.03193,0.306372,13
-2.79765,1.14473,0.222987,13
-2.54246,0.933536,0.173817,13
-3.59274,1.17291,0.206667,13
-4.42841,1.27135,0.208249,13
-2.75302,1.12748,0.110594,13
-3.26019,1.19901,0.0958152,13
-3.0924,1.011,0.0587776,13
-4.16833,1.19715,0.0376199,13
-2.51394,1.03064,0.0018494,13
-3.0133,1.10893,-0.0288055,13
-4.19045,1.37177,-0.0805051,13
-4.55134,1.31016,-0.132127,13
-2.58122,1.05948,-0.100361,13
-4.25182,1.56691,-0.205213,13
-4.46315,1.46328,-0.25824,13
-4.93253,1.42166,-0.331327,13
-2.55711,1.05116,-0.200555,13
-4.45995,1.646,-0.390432,13
-2.5865,1.0653,-0.306156,13
-3.44188,1.42166,1.13824,13
-3.87992,1.43306,1.21544,13
-4.38975,1.4353,1.30767,13
-5.01431,1.43404,1.42304,13
-3.4456,1.42186,0.983442,13
-3.85497,1.42385,1.03971,13
-4.36232,1.42995,1.11426,13
-4.99354,1.43413,1.20805,13
-3.44604,1.42084,0.835714,13
-3.84883,1.42257,0.877053,13
-4.35911,1.43067,0.934081,13
-4.97554,1.43263,1.00334,13
-3.43866,1.4178,0.690306,13
-3.83382,1.41764,0.717358,13
-4.34805,1.4283,0.758148,13
-4.96755,1.43437,0.806441,13
-3.39315,1.39883,0.54216,13
-3.84804,1.42435,0.565643,13
-4.32558,1.42343,0.583513,13
-4.95372,1.43318,0.611452,13
-2.63729,1.08722,0.315535,13
-2.60865,0.96652,0.27998,13
-3.5668,1.03382,0.303683,13
-2.82178,1.16472,0.225194,13
-2.5976,0.962836,0.177788,13
-3.16526,1.04411,0.18226,13
-4.4101,1.28075,0.207572,13
-2.88439,1.19162,0.116018,13
-3.22182,1.19613,0.094795,13
-3.07694,1.01641,0.0585428,13
-4.13391,1.20101,0.0373423,13
-3.93941,1.62917,0.00290173,13
-2.89459,1.07533,-0.0277021,13
-4.19002,1.38587,-0.0805781,13
-4.60488,1.34089,-0.133801,13
-3.03501,1.25664,-0.118155,13
-4.37152,1.62627,-0.21123,13
-4.4975,1.48984,-0.260491,13
-4.92527,1.43595,-0.331134,13
-2.57967,1.06969,-0.202581,13
-4.43807,1.65341,-0.388959,13
-2.5869,1.07475,-0.306591,13
-3.41985,1.42486,1.13239,13
-3.83774,1.43088,1.2036,13
-4.34239,1.43457,1.29487,13
-4.93297,1.42716,1.40119,13
-3.41534,1.42165,0.976044,13
-3.82242,1.42517,1.03211,13
-4.33301,1.43508,1.10789,13
-4.91429,1.42771,1.18993,13
-3.41283,1.41942,0.828714,13
-3.80138,1.41831,0.867229,13
-4.30819,1.42861,0.924106,13
-4.93153,1.43636,0.995354,13
-3.40071,1.41437,0.683554,13
-3.7907,1.41493,0.710099,13
-4.27529,1.41895,0.746218,13
-4.91096,1.43436,0.797965,13
-3.33038,1.38492,0.532808,13
-3.81025,1.42366,0.560727,13
-4.23648,1.40853,0.572074,13
-4.89116,1.43136,0.604269,13
-2.72388,1.13271,0.326309,13
-2.57119,0.961622,0.276275,13
-3.51866,1.03158,0.299852,13
-2.81635,1.17261,0.225047,13
-2.53668,0.949119,0.173817,13
-3.11183,1.03708,0.179366,13
-4.37548,1.28526,0.206127,13
-2.87242,1.19701,0.115684,13
-3.18818,1.19479,0.0939126,13
-3.01785,1.00717,0.057477,13
-4.07648,1.1979,0.0368566,13
-3.96485,1.65396,0.00292419,13
-2.8351,1.06314,-0.0271638,13
-4.1023,1.37084,-0.0789717,13
-5.07348,1.49424,-0.147549,13
-3.07356,1.28366,-0.119808,13
-2.80938,1.05495,-0.135904,13
-4.50049,1.50617,-0.26093,13
-4.42585,1.85117,-0.348006,13
-4.40312,1.65579,-0.386339,13
-4.37138,1.83188,-0.518746,13
-3.40312,1.43015,1.1283,13
-3.81897,1.43724,1.19909,13
-4.30694,1.43753,1.2856,13
-4.87764,1.42739,1.38671,13
-3.40204,1.42838,0.973493,13
-3.78174,1.42323,1.0223,13
-4.27605,1.43079,1.09444,13
-4.85381,1.4263,1.17634,13
-3.36707,1.41252,0.81865,13
-3.77322,1.421,0.861795,13
-4.28056,1.43404,0.919118,13
-4.86495,1.43317,0.982798,13
-3.37369,1.41529,0.678992,13
-3.76699,1.41926,0.706468,13
-4.23911,1.42139,0.740661,13
-4.86579,1.43739,0.791339,13
-3.30878,1.38786,0.530031,13
-3.76601,1.42031,0.554855,13
-4.20487,1.41236,0.568388,13
-4.80581,1.42241,0.594261,13
-2.69656,1.13107,0.323451,13
-3.30654,1.11197,0.318338,13
-3.43712,1.01913,0.293169,13
-2.55897,0.966416,0.175546,13
-4.30065,1.27763,0.202786,13
-4.02869,1.19729,0.0364576,13
-3.96068,1.6665,0.00292487,13
-2.81779,1.06653,-0.0270292,13
-3.15739,1.06586,-0.0608443,13
-5.06025,1.50723,-0.147298,13
-2.81267,1.06605,-0.13622,13
-4.47409,1.51261,-0.259667,13
-4.41096,1.86086,-0.347282,13
-4.39243,1.66717,-0.385848,13
-4.39321,1.85689,-0.52201,13
-3.38022,1.43275,1.12216,13
-3.80109,1.44384,1.19486,13
-4.24689,1.43198,1.26899,13
-4.84087,1.43276,1.3775,13
-3.33799,1.41354,0.956401,13
-3.74926,1.42416,1.0147,13
-4.2118,1.42367,1.07911,13
-4.81207,1.43009,1.16728,13
-3.35194,1.41828,0.816025,13
-3.72314,1.4152,0.851343,13
-4.23344,1.43272,0.909941,13
-4.79937,1.42987,0.970433,13
-3.32858,1.4084,0.670781,13
-3.75341,1.42731,0.70474,13
-4.18521,1.41762,0.732,13
-4.74207,1.41667,0.771921,13
-3.30724,1.39916,0.530469,13
-3.7283,1.41917,0.549938,13
-4.1761,1.41697,0.565083,13
-4.75671,1.42376,0.588727,13
-2.68758,1.13701,0.322791,13
-2.54665,0.970296,0.274272,13
-3.25879,1.10705,0.314067,13
-3.34233,1.00219,0.285344,13
-4.26323,1.28076,0.201205,13
-3.99723,1.2013,0.036206,13
-3.94726,1.67513,0.00291875,13
-2.80143,1.07017,-0.0269036,13
-4.52822,1.3639,-0.131932,13
-3.07482,1.3064,-0.120168,13
-2.80379,1.07253,-0.135949,13
-4.49116,1.53375,-0.26093,13
-4.40615,1.87477,-0.347354,13
-4.41309,1.88128,-0.525057,13
-3.34767,1.43109,1.1128,13
-3.72139,1.42665,1.17118,13
-4.20604,1.4326,1.25809,13
-4.76898,1.42741,1.35828,13
-3.32386,1.4196,0.953595,13
-3.70595,1.42073,1.00415,13
-4.17891,1.42685,1.0718,13
-4.74609,1.42634,1.15234,13
-3.3359,1.42358,0.813181,13
-3.6996,1.41926,0.846954,13
-4.16783,1.42478,0.896774,13
-4.71694,1.42108,0.954642,13
-3.29983,1.40818,0.665854,13
-3.6874,1.41517,0.693158,13
-4.16497,1.42502,0.729221,13
-4.71217,1.4235,0.76776,13
-3.26381,1.39261,0.524186,13
-3.69711,1.4203,0.545978,13
-4.14077,1.41916,0.560889,13
-4.7162,1.42742,0.584253,13
-2.6978,1.1511,0.32444,13
-3.25256,1.11608,0.313795,13
-3.30586,1.00232,0.282492,13
-4.19524,1.27438,0.19818,13
-3.96482,1.20484,0.0359458,13
-3.91544,1.67582,0.00289901,13
-2.77201,1.06869,-0.0266525,13
-4.52305,1.37749,-0.131904,13
-2.79396,1.07861,-0.135632,13
-4.49304,1.5498,-0.261314,13
-4.38663,1.88238,-0.346269,13
-2.74975,1.06303,-0.242117,13
-4.4968,1.93328,-0.535719,13
-3.31429,1.42886,1.10316,13
-3.68478,1.4256,1.16103,13
-4.17251,1.43548,1.24937,13
-4.7378,1.43393,1.35065,13
-3.2813,1.41334,0.942625,13
-3.6645,1.41775,0.994094,13
-4.14144,1.42826,1.06331,13
-4.72679,1.43636,1.14871,13
-3.30015,1.4203,0.805524,13
-3.65875,1.41648,0.838593,13
-4.13102,1.42637,0.889791,13
-4.69847,1.43125,0.951789,13
-3.27382,1.40897,0.661475,13
-3.65181,1.41438,0.687281,13
-4.10557,1.41878,0.719579,13
-4.68699,1.4316,0.76437,13
-3.30041,1.42021,0.530762,13
-3.66503,1.4209,0.541881,13
-4.08859,1.41531,0.554407,13
-4.69946,1.4381,0.582722,13
-2.68786,1.15662,0.323671,13
-3.26751,1.00165,0.279476,13
-4.16743,1.27991,0.197051,13
-3.93339,1.20848,0.0356942,13
