x,y,z,cluster
-5.24969,0.788526,0.391607,3
-5.25662,0.594383,0.339501,3
-5.2339,0.399899,0.287041,3
-5.3991,0.217532,0.244237,3
-5.25414,0.790883,0.197524,3
-5.28697,0.600619,0.14677,3
-5.31248,0.40814,0.0962587,3
-5.2695,0.212863,0.0457476,3
-5.16453,0.77933,0.00355518,3
-5.1724,0.5887,-0.0467024,3
-5.16177,0.398556,-0.0945251,3
-5.39037,0.221044,-0.150505,3
-5.40295,0.817623,-0.196553,3
-5.20674,0.595003,-0.237334,3
-5.30399,0.411958,-0.292496,3
-5.51381,0.227937,-0.356189,3
-5.43031,0.824671,-0.398434,3
-5.45175,0.625603,-0.450675,3
-7.09575,0.818748,1.25356,3
-6.51548,0.275927,0.773234,3
-5.8961,0.901493,0.659765,3
-5.39832,0.626422,0.546943,3
-5.33329,0.228473,0.436533,3
-5.24724,0.804628,0.391607,3
-5.26468,0.611659,0.340141,3
-5.25853,0.418011,0.28846,3
-5.35949,0.232407,0.242476,3
-5.24379,0.805784,0.197227,3
-5.2851,0.616836,0.14677,3
-5.33113,0.42603,0.0966199,3
-5.38771,0.234196,0.0467798,3
-5.14432,0.792431,0.00354293,3
-5.17057,0.604566,-0.0467024,3
-5.17249,0.415351,-0.0947441,3
-5.42861,0.239297,-0.151592,3
-5.26709,0.8136,-0.1917,3
-5.20092,0.610508,-0.237153,3
-5.32559,0.430077,-0.293759,3
-5.53003,0.245605,-0.357284,3
-5.43268,0.842091,-0.398796,3
-5.45277,0.642676,-0.45092,3
-6.99833,0.829271,1.2368,3
-7.05156,0.316606,1.10094,3
-6.52254,0.296276,0.774176,3
-5.89036,0.919118,0.659435,3
-5.36674,0.639449,0.543939,3
-5.27719,0.433936,0.483187,3
-5.40823,0.248309,0.442728,3
-5.24475,0.820723,0.391607,3
-5.27368,0.629108,0.340845,3
-5.26917,0.435128,0.289116,3
-5.35176,0.248524,0.24216,3
-5.16725,0.810258,0.194441,3
-5.29013,0.63388,0.146963,3
-5.3288,0.442301,0.0966019,3
-5.34801,0.248911,0.0464415,3
-5.14187,0.808209,0.00354293,3
-5.15975,0.619354,-0.0466216,3
-5.19111,0.432879,-0.0951092,3
-5.41787,0.25548,-0.151313,3
-5.23791,0.825554,-0.19073,3
-5.18712,0.625027,-0.23661,3
-5.32823,0.446748,-0.293978,3
-5.49735,0.261055,-0.355223,3
-5.43302,0.859222,-0.399013,3
-5.45473,0.659881,-0.451248,3
-7.14144,0.868454,1.26255,3
-6.52259,0.316333,0.774294,3
-5.89046,0.937654,0.659765,3
-5.36277,0.655669,0.543738,3
-5.31586,0.260413,0.435229,3
-5.23728,0.836023,0.391239,3
-5.3381,0.653408,0.345136,3
-5.27775,0.452144,0.289662,3
-5.341,0.264448,0.241708,3
-5.1825,0.828948,0.195109,3
-5.28023,0.649131,0.146742,3
-5.34137,0.459848,0.0968547,3
-5.33524,0.264723,0.0463375,3
-5.1364,0.823506,0.00354089,3
-5.14592,0.633714,-0.046514,3
-5.18478,0.448373,-0.095018,3
-5.32621,0.267537,-0.148776,3
-5.22943,0.840668,-0.190514,3
-5.20005,0.642776,-0.237289,3
-5.31291,0.461882,-0.29321,3
-5.48257,0.277214,-0.354322,3
-5.45399,0.879698,-0.400749,3
-5.43686,0.674649,-0.449938,3
-7.20814,0.899015,1.27482,3
-7.03979,0.616068,1.17064,3
-6.45911,0.333121,0.766876,3
-5.8905,0.956199,0.660095,3
-5.38937,0.675708,0.546642,3
-5.24566,0.463765,0.480552,3
-5.33196,0.277602,0.436615,3
-5.22879,0.851126,0.390798,3
-5.24794,0.658721,0.339437,3
-5.2843,0.46904,0.290099,3
-5.33617,0.280623,0.241527,3
-5.18683,0.84597,0.195369,3
-5.26829,0.664077,0.146466,3
-5.35387,0.477476,0.0971076,3
-5.24453,0.276354,0.0455568,3
-5.13681,0.839744,0.00354293,3
-5.1499,0.65025,-0.0465678,3
-5.16645,0.462761,-0.0947076,3
-5.28643,0.281801,-0.147688,3
-5.22979,0.857193,-0.190622,3
-5.15941,0.653829,-0.235524,3
-5.30251,0.477374,-0.292716,3
-5.47472,0.293658,-0.353871,3
-5.44241,0.894969,-0.400098,3
-5.41697,0.689062,-0.448465,3
-7.05879,0.90239,1.2489,3
-7.00642,0.634814,1.16541,3
-7.00099,0.37893,1.09354,3
-6.40981,0.584142,0.824747,3
-6.43922,0.351906,0.764638,3
-5.89832,0.976051,0.661304,3
-5.35865,0.688562,0.543738,3
-5.20454,0.476227,0.476917,3
-5.30521,0.292532,0.434496,3
-5.22615,0.867163,0.390798,3
-5.20432,0.669471,0.336747,3
-5.27985,0.484976,0.289935,3
-5.32731,0.296548,0.241166,3
-5.20492,0.86532,0.196149,3
-5.26127,0.679597,0.146328,3
-5.44298,0.50226,0.0987514,3
-5.16578,0.2881,0.0448802,3
-5.14013,0.856486,0.00354701,3
-5.16276,0.667971,-0.0467024,3
-5.18094,0.480085,-0.0949997,3
-5.3075,0.299256,-0.148302,3
-5.22911,0.873563,-0.190694,3
-5.14846,0.668497,-0.235117,3
-5.31097,0.494565,-0.293265,3
-5.48475,0.311075,-0.354579,3
-5.42587,0.909354,-0.399085,3
-5.41779,0.706064,-0.44871,3
-7.14682,0.935936,1.26497,3
-6.91604,0.648023,1.15071,3
-6.86169,0.392507,1.07197,3
-6.49957,0.375208,0.771939,3
-5.8953,0.994143,0.661304,3
-5.30127,0.697728,0.538131,3
-5.23478,0.495193,0.479825,3
-5.28637,0.307764,0.433029,3
-5.22347,0.883193,0.390798,3
-5.21115,0.686607,0.337323,3
-5.28828,0.502116,0.290481,3
-5.32537,0.312832,0.241121,3
-5.20618,0.881952,0.196298,3
-5.25223,0.694817,0.146135,3
-5.45635,0.52038,0.0990223,3
-5.29065,0.311348,0.0459731,3
-5.17494,0.878612,0.00357288,3
-5.16564,0.684464,-0.0467472,3
-5.17844,0.495883,-0.0949814,3
-5.26265,0.312927,-0.147075,3
-5.22837,0.889937,-0.190766,3
-5.1652,0.686791,-0.235977,3
-5.27861,0.507892,-0.291563,3
-5.46584,0.326828,-0.35342,3
-5.41814,0.925157,-0.398723,3
-5.42647,0.724133,-0.44961,3
-7.19077,0.96414,1.27327,3
-7.01713,0.679219,1.16787,3
-6.49641,0.395026,0.771703,3
-5.8932,1.01239,0.661414,3
-5.34841,0.720632,0.543137,3
-5.22333,0.510282,0.478916,3
-5.35504,0.328249,0.438734,3
-5.23547,0.901753,0.391902,3
-5.23275,0.705793,0.33886,3
-5.28771,0.518435,0.290535,3
-5.2865,0.326827,0.239405,3
-5.20345,0.89792,0.196298,3
-5.24908,0.710794,0.146108,3
-5.45871,0.537509,0.0990946,3
-5.25174,0.32523,0.0456435,3
-5.17518,0.894996,0.00357492,3
-5.16946,0.701115,-0.046801,3
-5.17889,0.511964,-0.095018,3
-5.24571,0.328073,-0.146629,3
-5.22168,0.90529,-0.190622,3
-5.16505,0.702904,-0.236067,3
-5.29293,0.525663,-0.292441,3
-5.46183,0.343408,-0.353227,3
-5.41527,0.941775,-0.398723,3
-5.42718,0.741182,-0.449856,3
-7.14289,0.980038,1.26532,3
-6.47237,0.413498,0.768995,3
-5.89301,1.03098,0.661744,3
-5.32547,0.734184,0.541035,3
-5.22174,0.526305,0.478916,3
-5.35799,0.344933,0.43906,3
-5.25036,0.920913,0.393226,3
-5.26022,0.725936,0.340781,3
-5.27119,0.533148,0.289716,3
-5.25756,0.341232,0.238141,3
-5.20165,0.914053,0.196335,3
-5.25777,0.728403,0.146411,3
-5.462,0.554759,0.0991849,3
-5.18686,0.337189,0.0450884,3
-5.12317,0.902197,0.00354089,3
-5.17719,0.718346,-0.0468907,3
-5.09971,0.51994,-0.093594,3
-5.23271,0.343379,-0.146294,3
-5.21888,0.921306,-0.190622,3
-5.17177,0.719986,-0.236474,3
-5.2903,0.541797,-0.292386,3
-5.46374,0.36036,-0.35342,3
-5.42218,0.960124,-0.399447,3
-5.43771,0.759621,-0.45092,3
-7.09206,0.995241,1.25685,3
-6.43441,0.430898,0.764638,3
-5.90156,1.05115,0.663063,3
-5.31433,0.749269,0.540133,3
-5.13392,0.533369,0.47101,3
-5.27834,0.35607,0.432621,3
-5.24457,0.93649,0.393005,3
-5.2471,0.740537,0.340077,3
-5.26854,0.549214,0.289662,3
-5.27941,0.358919,0.239179,3
-5.19882,0.930007,0.196335,3
-5.2466,0.743268,0.146163,3
-5.47022,0.572554,0.0993655,3
-5.22071,0.355478,0.045392,3
-5.12825,0.919322,0.00354633,3
-5.18981,0.736333,-0.0470253,3
-5.16073,0.542165,-0.0947441,3
-5.22564,0.35902,-0.146127,3
-5.20324,0.935015,-0.190155,3
-5.1547,0.733738,-0.235796,3
-5.31741,0.561064,-0.293978,3
-5.4646,0.377258,-0.353549,3
-5.42412,0.977639,-0.399809,3
-5.43832,0.776723,-0.451166,3
-7.14649,1.02525,1.26705,3
-6.99292,0.7419,1.16492,3
-6.48358,0.454176,0.770644,3
-5.90906,1.0712,0.664272,3
-5.35041,0.771104,0.544039,3
-5.20158,0.556534,0.477371,3
-5.33091,0.376049,0.437023,3
-5.23873,0.952041,0.392784,3
-5.26159,0.759054,0.341166,3
-5.26881,0.565588,0.289771,3
-5.23444,0.371998,0.237193,3
-5.1871,0.944342,0.196001,3
-5.25221,0.760507,0.146384,3
-5.46844,0.589334,0.0993655,3
-5.23157,0.372345,0.0454961,3
-5.16082,0.941512,0.00357084,3
-5.18456,0.751821,-0.0469984,3
-5.15905,0.557995,-0.0947441,3
-5.24246,0.376339,-0.146629,3
-5.20526,0.951873,-0.190334,3
-5.16825,0.75185,-0.23652,3
-5.3097,0.576728,-0.293649,3
-5.45943,0.393734,-0.353291,3
-5.41913,0.993915,-0.399664,3
-5.42407,0.791677,-0.450183,3
-7.18619,1.05345,1.27465,3
-6.4574,0.472254,0.7677,3
-5.91259,1.09058,0.665042,3
-5.30471,0.781138,0.539633,3
-5.33073,0.392476,0.437104,3
-5.22597,0.966295,0.392049,3
-5.22765,0.770536,0.339116,3
-5.26805,0.581859,0.289825,3
-5.19841,0.38547,0.235612,3
-5.1773,0.958977,0.195741,3
-5.25282,0.777056,0.146466,3
-5.45667,0.605006,0.0991849,3
-5.19849,0.386024,0.0452185,3
-5.12644,0.951501,0.00354906,3
-5.13376,0.760543,-0.0465588,3
-5.15731,0.57382,-0.0947441,3
-5.22135,0.390928,-0.146071,3
-5.22295,0.971676,-0.191089,3
-5.17975,0.769758,-0.237153,3
-5.29898,0.592017,-0.293155,3
-5.44825,0.409733,-0.352647,3
-5.41311,1.00999,-0.399447,3
-5.45316,0.813017,-0.452803,3
-7.17514,1.07433,1.27327,3
-7.03431,0.789969,1.17261,3
-6.44107,0.490931,0.765934,3
-5.94243,1.11495,0.66878,3
-5.34558,0.803919,0.544039,3
-5.17926,0.586311,0.475645,3
-5.27683,0.404788,0.432784,3
-5.22495,0.982693,0.392196,3
-5.28546,0.795632,0.343023,3
-5.26921,0.598357,0.289989,3
-5.19122,0.400955,0.235341,3
-5.20772,0.981147,0.197004,3
-5.24744,0.79272,0.146384,3
-5.44882,0.621065,0.0990765,3
-5.24713,0.405826,0.0456522,3
-5.16575,0.975201,0.00357833,3
-5.16996,0.782123,-0.0469087,3
-5.16347,0.590549,-0.0948902,3
-5.20717,0.405935,-0.145708,3
-5.21994,0.987695,-0.191089,3
-5.19613,0.788493,-0.238013,3
-5.28325,0.606677,-0.292386,3
-5.45592,0.427147,-0.353227,3
-5.40999,1.02659,-0.399447,3
-5.44276,0.828543,-0.452148,3
-7.20686,1.10169,1.27949,3
-7.01128,0.809171,1.16917,3
-6.46527,0.512731,0.768995,3
-5.94289,1.13392,0.66922,3
-5.3185,0.816541,0.541535,3
-5.27159,0.420658,0.432458,3
-5.24444,1.00303,0.393888,3
-5.22775,0.803356,0.339437,3
-5.27033,0.614867,0.290153,3
-5.24573,0.421359,0.23787,3
-5.20272,0.996743,0.19693,3
-5.23214,0.806835,0.146025,3
-5.45682,0.638942,0.0992572,3
-5.26081,0.423125,0.0457823,3
-5.14506,0.987651,0.00356607,3
-5.16161,0.797065,-0.0468549,3
-5.16462,0.606737,-0.0949449,3
-5.19295,0.420859,-0.145346,3
-5.21689,1.00371,-0.191089,3
-5.20652,0.806419,-0.238601,3
-5.26351,0.620777,-0.291398,3
-5.44762,0.443317,-0.352776,3
-5.40388,1.04262,-0.39923,3
-5.43625,0.844625,-0.45182,3
-7.20636,1.12425,1.28001,3
-6.88544,1.07653,0.960719,3
-6.42111,0.529057,0.763932,3
-5.95499,1.15518,0.670979,3
-5.29828,0.830082,0.539733,3
-5.16865,0.617253,0.475008,3
-5.2663,0.4365,0.432132,3
-5.24231,1.0193,0.393962,3
-5.21935,0.818463,0.339052,3
-5.26445,0.630558,0.289935,3
-5.27826,0.440274,0.239405,3
-5.20454,1.01366,0.197115,3
-5.20989,0.819775,0.145474,3
-5.44491,0.654487,0.0990765,3
-5.30633,0.443174,0.04619,3
-5.15477,1.00592,0.00357492,3
-5.15914,0.812897,-0.0468549,3
-5.16571,0.622938,-0.0949997,3
-5.18167,0.435951,-0.145067,3
-5.21673,1.02028,-0.191197,3
-5.19909,0.821609,-0.238375,3
-5.22392,0.632363,-0.289312,3
-5.43728,0.459272,-0.352196,3
-5.40848,1.06073,-0.399809,3
-5.43265,0.861143,-0.451739,3
-7.22331,1.14961,1.28364,3
-6.3967,0.546809,0.761224,3
-5.96117,1.17536,0.672078,3
-5.32616,0.851201,0.542837,3
-5.18452,0.635287,0.476644,3
-5.24408,0.450862,0.430421,3
-5.24699,1.03693,0.39455,3
-5.18922,0.830058,0.337259,3
-5.25952,0.646341,0.289771,3
-5.2311,0.452505,0.237328,3
-5.20141,1.02962,0.197115,3
-5.21328,0.836705,0.145639,3
-5.45379,0.672534,0.0992752,3
-5.38165,0.466096,0.0468579,3
-5.16441,1.02426,0.00358377,3
-5.17242,0.83126,-0.0469984,3
-5.15385,0.637556,-0.0948171,3
-5.17732,0.451585,-0.144983,3
-5.21847,1.03726,-0.191377,3
-5.19753,0.837714,-0.23842,3
-5.22889,0.649248,-0.289696,3
-5.43784,0.476126,-0.352325,3
-5.41792,1.07985,-0.400749,3
-5.43687,0.87892,-0.452312,3
-6.36433,0.563715,0.757574,3
-5.99262,1.20068,0.676036,3
-5.35888,0.873298,0.546442,3
-5.23076,0.465887,0.429443,3
-5.24085,1.05243,0.394329,3
-5.18468,0.845653,0.337131,3
-5.25058,0.6616,0.289389,3
-5.41178,0.484865,0.245591,3
-5.21684,1.04931,0.197821,3
-5.21463,0.853341,0.145749,3
-5.44079,0.687884,0.0990765,3
-5.41605,0.48582,0.0471702,3
-5.19555,1.04701,0.0036076,3
-5.1807,0.848903,-0.0470971,3
-5.15286,0.653491,-0.0948354,3
-5.18388,0.468186,-0.145206,3
-5.21135,1.05247,-0.191233,3
-5.19099,0.853008,-0.238239,3
-5.25263,0.668565,-0.291124,3
-5.42442,0.491725,-0.351552,3
-5.41263,1.09607,-0.400604,3
-5.42038,0.893327,-0.451166,3
-7.27734,1.20404,1.29453,3
-6.36257,0.583238,0.757574,3
-6.05027,1.23155,0.682963,3
-5.2168,0.866583,0.532223,3
-5.23229,0.482207,0.429687,3
-5.2376,1.0685,0.394329,3
-5.19978,0.864502,0.338284,3
-5.24159,0.67681,0.289006,3
-5.48288,0.508197,0.248888,3
-5.2273,1.06812,0.198341,3
-5.21692,0.870158,0.145887,3
-5.44461,0.705343,0.0991849,3
-5.43743,0.504559,0.0473697,3
-5.09533,1.04309,0.00354021,3
-5.18103,0.865287,-0.047124,3
-5.15777,0.670198,-0.0949632,3
-5.19038,0.484832,-0.145429,3
-5.21005,1.06885,-0.191305,3
-5.20411,0.87157,-0.238963,3
-5.205,0.678737,-0.288598,3
-5.41792,0.507899,-0.35123,3
-5.41803,1.11448,-0.401256,3
-5.40877,0.908466,-0.450429,3
-7.28332,1.228,1.29626,3
-7.0088,0.918032,1.17097,3
-6.43193,0.609501,0.766051,3
-6.06009,1.25292,0.684502,3
-5.32595,0.901514,0.543638,3
-5.32063,0.701728,0.48973,3
-5.23078,0.498257,0.429687,3
-5.23722,1.08518,0.39455,3
-5.20301,0.88145,0.338668,3
-5.24048,0.693019,0.289061,3
-5.45046,0.522063,0.247488,3
-5.23085,1.08557,0.198601,3
-5.21718,0.886662,0.14597,3
-5.46918,0.725594,0.0996726,3
-5.47269,0.52477,0.0476906,3
-5.1342,1.06747,0.00356948,3
-5.18525,0.882353,-0.0471868,3
-5.39058,0.717273,-0.0992897,3
-5.18986,0.500849,-0.145457,3
-5.20577,1.08463,-0.191269,3
-5.20535,0.888204,-0.239144,3
-5.19003,0.692985,-0.287885,3
-5.40839,0.523749,-0.350715,3
-5.42337,1.13293,-0.401907,3
-5.40105,0.924215,-0.45002,3
-7.21254,1.23883,1.28433,3
-7.06853,0.947923,1.18143,3
-6.22841,0.609501,0.742031,3
-6.07859,1.2762,0.687031,3
-5.35552,0.923428,0.546943,3
-5.17831,0.699128,0.476826,3
-5.22625,0.51401,0.429443,3
-5.2368,1.10185,0.394771,3
-5.15209,0.889093,0.33553,3
-5.23239,0.70829,0.288733,3
-5.4717,0.541043,0.248526,3
-5.24119,1.1045,0.199121,3
-5.20557,0.901129,0.145722,3
-5.47782,0.74385,0.0998713,3
-5.45911,0.540376,0.0475865,3
-5.11329,1.0795,0.00355723,3
-5.15395,0.893304,-0.0469266,3
-5.45969,0.743522,-0.100604,3
-5.18233,0.516175,-0.14529,3
-5.18482,1.09687,-0.190622,3
-5.19768,0.903314,-0.238917,3
-5.23339,0.715123,-0.29041,3
-5.40279,0.539943,-0.350457,3
-5.43938,1.1537,-0.403354,3
-5.40702,0.942321,-0.450756,3
-7.27274,1.27215,1.29574,3
-7.01867,0.963166,1.17359,3
-6.07465,1.29485,0.687031,3
-5.32522,0.935036,0.544139,3
-5.23434,0.723052,0.482188,3
-5.23358,0.530947,0.430176,3
-5.23924,1.11916,0.395212,3
-5.15524,0.905932,0.335914,3
-5.23514,0.725024,0.289006,3
-5.46704,0.557523,0.248391,3
-5.2407,1.1212,0.199233,3
-5.20573,0.917616,0.145804,3
-5.46462,0.759139,0.0996726,3
-5.45345,0.556715,0.0475518,3
-5.11778,1.09686,0.00356267,3
-5.13149,0.905636,-0.0467472,3
-5.47421,0.762614,-0.100914,3
-5.17774,0.531765,-0.145206,3
-5.3915,1.15789,-0.19835,3
-5.20669,0.921345,-0.23946,3
-5.22623,0.730484,-0.290135,3
-5.40309,0.55672,-0.350586,3
-5.44459,1.17227,-0.404005,3
-5.41392,0.960647,-0.451575,3
-7.08114,0.993882,1.18454,3
-6.45469,0.671653,0.769466,3
-6.12214,1.32462,0.692858,3
-5.338,0.954171,0.545741,3
-5.23093,0.546897,0.430095,3
-5.23286,1.1346,0.394992,3
-5.17503,0.925786,0.337387,3
-5.23981,0.742062,0.289389,3
-5.4802,0.575859,0.249068,3
-5.23626,1.13706,0.199196,3
-5.21962,0.936584,0.146273,3
-5.47118,0.777166,0.0998352,3
-5.46266,0.574594,0.0476473,3
-5.13198,1.11638,0.00357492,3
-5.14345,0.924027,-0.0468818,3
-5.45898,0.777572,-0.100677,3
-5.16714,0.546701,-0.144955,3
-5.29028,1.15314,-0.194756,3
-5.19991,0.936606,-0.239279,3
-5.23384,0.747927,-0.290684,3
-5.40632,0.573821,-0.350908,3
-5.4322,1.18706,-0.403354,3
-5.42076,0.979023,-0.452393,3
-6.43779,0.689866,0.7677,3
-6.08212,1.33551,0.68879,3
-5.35658,0.974461,0.547944,3
-5.23914,0.56401,0.43091,3
-5.22838,1.15043,0.394918,3
-5.181,0.943267,0.337963,3
-5.24344,0.758992,0.289716,3
-5.47543,0.592347,0.248933,3
-5.2308,1.15269,0.199121,3
-5.22066,0.953311,0.146384,3
-5.48064,0.795671,0.100052,3
-5.45391,0.590597,0.0475865,3
-5.17345,1.14204,0.00360623,3
-5.15338,0.942141,-0.0469984,3
-5.45558,0.794172,-0.100659,3
-5.16444,0.562443,-0.144927,3
-5.17743,1.14519,-0.19073,3
-5.20192,0.953456,-0.239506,3
-5.20189,0.759652,-0.289037,3
-5.40553,0.590513,-0.350972,3
-5.44996,1.20847,-0.404945,3
-5.42949,0.997811,-0.453376,3
-6.89921,1.01155,1.15512,3
-6.40208,0.705913,0.763697,3
-6.00621,1.33816,0.680654,3
-5.34378,0.989079,0.546943,3
-5.24927,0.581397,0.431888,3
-5.25403,1.17299,0.397125,3
-5.16533,0.956794,0.337131,3
-5.24306,0.775367,0.289825,3
-5.45075,0.606602,0.247894,3
-5.23016,1.16939,0.199233,3
-5.21083,0.968045,0.14619,3
-5.47323,0.811749,0.0999616,3
-5.45108,0.607216,0.0475779,3
-5.15138,1.15375,0.0035933,3
-5.15243,0.958312,-0.0470163,3
-5.44224,0.809288,-0.100458,3
-5.17859,0.580065,-0.145374,3
-5.19437,1.16567,-0.191485,3
-5.19897,0.96941,-0.239506,3
-5.21928,0.778554,-0.290135,3
-5.41063,0.607874,-0.351423,3
-5.45693,1.22759,-0.405741,3
-5.4411,1.01721,-0.454603,3
-6.38903,0.72432,0.762401,3
-5.94002,1.34256,0.673618,3
-5.36126,1.00933,0.549045,3
-5.24674,0.790495,0.484187,3
-5.25241,0.598063,0.432295,3
-5.25527,1.1902,0.397493,3
-5.16138,0.972452,0.337067,3
-5.23078,0.789958,0.289279,3
-5.46375,0.625025,0.248571,3
-5.2207,1.1841,0.19901,3
-5.21274,0.984955,0.146328,3
-5.46083,0.827039,0.099781,3
-5.45416,0.624506,0.0476212,3
-5.16732,1.17398,0.00360691,3
-5.18582,0.980992,-0.0473483,3
-5.35769,0.813523,-0.0989428,3
-5.18175,0.596522,-0.145513,3
-5.17031,1.17694,-0.19073,3
-5.20284,0.986659,-0.239822,3
-5.20107,0.792158,-0.289257,3
-5.41568,0.625272,-0.351874,3
-5.46286,1.24654,-0.406465,3
-6.36705,0.74162,0.760046,3
-5.91747,1.35656,0.671529,3
-5.35129,1.02447,0.548345,3
-5.24363,0.613363,0.431725,3
-5.25645,1.20744,0.397861,3
-5.24267,1.00443,0.342575,3
-5.22735,0.80585,0.289225,3
-5.46181,0.641784,0.248571,3
-5.21899,1.20056,0.199084,3
-5.1989,0.998868,0.146025,3
-5.45135,0.84272,0.0996545,3
-5.46314,0.642521,0.0477166,3
-5.22703,1.20442,0.00365116,3
-5.14449,0.989531,-0.0469984,3
-5.20597,0.806834,-0.0961863,3
-5.1789,0.612299,-0.145485,3
-5.15693,1.19055,-0.19037,3
-5.20274,1.00318,-0.239958,3
-5.2519,0.816393,-0.292222,3
-5.41968,0.642589,-0.35226,3
-5.47067,1.266,-0.407333,3
-7.06296,1.64198,1.07117,3
-6.44067,0.77023,0.769113,3
-5.9036,1.37246,0.670429,3
-5.32762,1.03689,0.546242,3
-5.25557,0.631111,0.432866,3
-5.25272,1.22356,0.397861,3
-5.16218,1.00544,0.337515,3
-5.2071,0.819091,0.288242,3
-5.44494,0.656743,0.247894,3
-5.1968,1.21225,0.198378,3
-5.19189,1.01405,0.145915,3
-5.43688,0.857571,0.0994378,3
-5.46313,0.659518,0.047734,3
-5.20578,1.21636,0.00363891,3
-5.20718,1.01817,-0.0475994,3
-5.20248,0.822646,-0.096168,3
-5.17601,0.628064,-0.145457,3
-5.12309,1.1993,-0.189256,3
-5.2065,1.02049,-0.240275,3
-5.25036,0.832658,-0.292276,3
-5.41174,0.65849,-0.351874,3
-5.48715,1.28756,-0.408852,3
-6.94571,1.1056,1.16509,3
-7.00878,1.65207,1.06372,3
-6.44518,0.790833,0.769937,3
-5.92742,1.39718,0.673618,3
-5.35174,1.05864,0.549045,3
-5.26548,0.648695,0.433844,3
-5.24991,1.2399,0.397934,3
-5.15907,1.02127,0.337515,3
-5.21935,0.837435,0.289061,3
-5.42802,0.671605,0.247217,3
-5.21542,1.23348,0.199233,3
-5.18875,1.02997,0.145915,3
-5.41251,0.870753,0.0990404,3
-5.43329,0.672834,0.0474911,3
-5.18743,1.22887,0.0036287,3
-5.18834,1.03102,-0.0474559,3
-5.19697,0.838125,-0.0961133,3
-5.17108,0.643571,-0.145374,3
-5.15148,1.22263,-0.190442,3
-5.20334,1.03645,-0.240275,3
-5.25468,0.849878,-0.292661,3
-5.39187,0.672865,-0.350715,3
-5.47929,1.30346,-0.408563,3
-6.40725,0.80614,0.765698,3
-5.9318,1.41743,0.674607,3
-5.30555,1.06642,0.54464,3
-5.2783,0.666719,0.435066,3
-5.25481,1.25809,0.398596,3
-5.1745,1.04083,0.338732,3
-5.18621,0.848446,0.287368,3
-5.4418,0.690266,0.247939,3
-5.21355,1.24994,0.199307,3
-5.18753,1.04628,0.14597,3
-5.37627,0.881852,0.0984262,3
-5.41434,0.687359,0.0473437,3
-5.15544,1.23801,0.00360896,3
-5.19789,1.0495,-0.0475725,3
-5.19142,0.853579,-0.0960585,3
-5.15123,0.657155,-0.144872,3
-5.15645,1.24053,-0.190766,3
-5.1972,1.05182,-0.240139,3
-5.25697,0.866807,-0.292935,3
-5.40067,0.690797,-0.351423,3
-5.47236,1.31957,-0.408346,3
-6.91057,1.14353,1.16035,3
-6.41361,0.826936,0.766758,3
-5.95061,1.44124,0.677246,3
-5.33345,1.08906,0.547844,3
-5.22712,0.869738,0.483551,3
-5.23867,0.678048,0.431969,3
-5.25868,1.27608,0.399185,3
-5.14684,1.05171,0.337131,3
-5.17668,0.863203,0.286986,3
-5.45847,0.709404,0.248797,3
-5.20581,1.26499,0.199159,3
-5.19898,1.0652,0.146384,3
-5.3331,0.891582,0.0976857,3
-5.4717,0.711706,0.0478641,3
-5.13121,1.24885,0.00359466,3
-5.14665,1.0556,-0.047133,3
-5.18877,0.869502,-0.0960585,3
-5.14721,0.672697,-0.144816,3
-5.13902,1.25303,-0.190262,3
-5.19003,1.06695,-0.239958,3
-5.27496,0.886406,-0.294088,3
-5.3916,0.706455,-0.350972,3
-5.47216,1.3373,-0.408635,3
-6.93718,1.16981,1.16541,3
-6.44058,0.850509,0.77029,3
-5.96064,1.46304,0.678895,3
-5.37684,1.11512,0.55265,3
-5.22965,0.6932,0.431399,3
-5.2654,1.29483,0.399994,3
-5.20417,1.08007,0.341102,3
-5.20551,0.884433,0.288733,3
-5.46221,0.726938,0.249068,3
-5.20288,1.28119,0.199196,3
-5.19275,1.08053,0.146301,3
-5.26431,0.896692,0.0964754,3
-5.48634,0.730734,0.0480116,3
-5.19046,1.28015,0.00363891,3
-5.17569,1.07812,-0.047429,3
-5.192,0.886426,-0.096168,3
-5.45424,0.72985,-0.153517,3
-5.16329,1.27574,-0.191305,3
-5.15838,1.07695,-0.238646,3
-5.26238,0.9009,-0.293539,3
-5.40325,0.724851,-0.351874,3
-5.47094,1.3548,-0.408852,3
-7.02593,1.20695,1.18094,3
-6.42711,0.868801,0.768995,3
-6.01689,1.49644,0.685821,3
-5.34321,1.12526,0.549546,3
-5.17654,0.893999,0.47937,3
-5.23145,0.709778,0.431725,3
-5.2672,1.31243,0.400436,3
-5.20181,1.09623,0.341166,3
-5.18211,0.896824,0.287587,3
-5.45798,0.743423,0.248978,3
-5.21153,1.30029,0.199679,3
-5.19137,1.09687,0.146356,3
-5.26449,0.913351,0.0965296,3
-5.47714,0.746617,0.0479509,3
-5.12539,1.2808,0.00359602,3
-5.15084,1.08944,-0.0472316,3
-5.18827,0.90218,-0.0961498,3
-5.49853,0.752954,-0.154827,3
-5.15547,1.29061,-0.191161,3
-5.16678,1.09526,-0.239189,3
-5.26352,0.917727,-0.293759,3
-5.401,0.741424,-0.351874,3
-5.46966,1.3723,-0.409069,3
-6.43032,0.889332,0.769702,3
-6.02673,1.51853,0.68747,3
-5.3232,1.13811,0.547844,3
-5.24307,0.727742,0.432866,3
